2019-01-01,25825701
2019-01-02,29516856
2019-01-03,32070688
2019-01-04,34177851
2019-01-05,14145559
2019-01-06,27202269
2019-01-07,27522198
2019-01-08,33179430
2019-01-09,35584257
2019-01-10,30846924
2019-01-11,27134494
2019-01-12,18788092
2019-01-13,19108074
2019-01-14,23107838
2019-01-15,28316236
2019-01-16,29881744
2019-01-17,29060696
2019-01-18,30266028
2019-01-19,17806703
2019-01-20,11712982
2019-01-21,7322845
2019-01-22,19988799
2019-01-23,30432089
2019-01-24,15037553
2019-01-25,27665999
2019-01-26,23609480
2019-01-27,25139746
2019-01-28,24722364
2019-01-29,21271611
2019-01-30,17933596
2019-01-31,12082092
2019-02-01,21321777
2019-02-02,16695948
2019-02-03,29099627
2019-02-04,41060729
2019-02-05,50417842
2019-02-06,29423474
2019-02-07,31086088
2019-02-08,29471148
2019-02-09,19771113
2019-02-10,21808640
2019-02-11,30177272
2019-02-12,11262708
2019-02-13,26807358
2019-02-14,31897073
2019-02-15,41180790
2019-02-16,31916984
2019-02-17,23340069
2019-02-18,19947230
2019-02-19,25822558
2019-02-20,15104017
2019-02-21,31093462
2019-02-22,32805449
2019-02-23,26842341
2019-02-24,19716481
2019-02-25,24010625
2019-02-26,26271353
2019-02-27,24799900
2019-02-28,26347939
2019-03-01,25105357
2019-03-02,15256573
2019-03-03,20316209
2019-03-04,22978430
2019-03-05,25447579
2019-03-06,23563177
2019-03-07,24320397
2019-03-08,28879743
2019-03-09,41741827
2019-03-10,14661970
2019-03-11,47508787
2019-03-12,36202296
2019-03-13,36659543
2019-03-14,45163285
2019-03-15,56745967
2019-03-16,42636849
2019-03-17,34404903
2019-03-18,39143387
2019-03-19,44257494
2019-03-20,49161954
2019-03-21,16216327
2019-03-22,31651359
2019-03-23,37736748
2019-03-24,55969308
2019-03-25,45233855
2019-03-26,43275672
2019-03-27,44978864
2019-03-28,48216137
2019-03-29,56680951
2019-03-30,87767106
2019-03-31,30252020
2019-04-01,45524552
2019-04-02,45065079
2019-04-03,66578636
2019-04-04,60726460
2019-04-05,27845390
2019-04-06,89960342
2019-04-07,92711792
2019-04-08,86161961
2019-04-09,57211755
2019-04-10,74970731
2019-04-11,57605964
2019-04-12,58924374
2019-04-13,108445175
2019-04-14,89355204
2019-04-15,50299153
2019-04-16,67558841
2019-04-17,68763964
2019-04-18,59975029
2019-04-19,70570299
2019-04-20,40294968
2019-04-21,63986602
2019-04-22,40523024
2019-04-23,76529368
2019-04-24,82091265
2019-04-25,54819399
2019-04-26,30554255
2019-04-27,62799210
2019-04-28,38632855
2019-04-29,50674803
2019-04-30,51736218
2019-05-01,49277616
2019-05-02,65913433
2019-05-03,66842996
2019-05-04,78275725
2019-05-05,16883903
2019-05-06,71409117
2019-05-07,75987046
2019-05-08,68708166
2019-05-09,58950557
2019-05-10,67233676
2019-05-11,90491885
2019-05-12,10753903
2019-05-13,18687237
2019-05-14,37276882
2019-05-15,71403142
2019-05-16,74098156
2019-05-17,76883276
2019-05-18,90377589
2019-05-19,89802165
2019-05-20,72972228
2019-05-21,84288571
2019-05-22,87226806
2019-05-23,54570850
2019-05-24,90041731
2019-05-25,84625809
2019-05-26,76645081
2019-05-27,89656005
2019-05-28,52353320
2019-05-29,50519671
2019-05-30,45389338
2019-05-31,86326847
2019-06-01,97755327
2019-06-02,93903313
2019-06-03,86771284
2019-06-04,78514948
2019-06-05,74942214
2019-06-06,81077148
2019-06-07,105608953
2019-06-08,106587084
2019-06-09,95070045
2019-06-10,31816301
2019-06-11,90592772
2019-06-12,87909122
2019-06-13,45389575
2019-06-14,83782830
2019-06-15,104601758
2019-06-16,70504245
2019-06-17,70346330
2019-06-18,28247161
2019-06-19,59993249
2019-06-20,51885548
2019-06-21,69030927
2019-06-22,95303057
2019-06-23,93527668
2019-06-24,80901026
2019-06-25,64111211
2019-06-26,90563003
2019-06-27,80975818
2019-06-28,81661297
2019-06-29,75650642
2019-06-30,80774218
2019-07-01,82050984
2019-07-02,77119540
2019-07-03,78335025
2019-07-04,87928440
2019-07-05,81447027
2019-07-06,67521450
2019-07-07,80765163
2019-07-08,66456316
2019-07-09,83627671
2019-07-10,78150012
2019-07-11,55342335
2019-07-12,84749461
2019-07-13,103020911
2019-07-14,81193206
2019-07-15,77831709
2019-07-16,80381847
2019-07-17,62357874
2019-07-18,50501042
2019-07-19,73272737
2019-07-20,56689683
2019-07-21,52077854
2019-07-22,46038722
2019-07-23,56740064
2019-07-24,81812540
2019-07-25,81566011
2019-07-26,78382577
2019-07-27,84986458
2019-07-28,72857159
2019-07-29,70976578
2019-07-30,69806204
2019-07-31,54199230
2019-08-01,87621241
2019-08-02,89251327
2019-08-03,106680585
2019-08-04,83353891
2019-08-05,82268668
2019-08-06,83852497
2019-08-07,43716615
2019-08-08,80685285
2019-08-09,88459992
2019-08-10,112291324
2019-08-11,90617865
2019-08-12,83625951
2019-08-13,72142589
2019-08-14,65210429
2019-08-15,77320040
2019-08-16,79266741
2019-08-17,107797046
2019-08-18,72243808
2019-08-19,68925209
2019-08-20,76329173
2019-08-21,65711240
2019-08-22,68689125
2019-08-23,62995407
2019-08-24,88824798
2019-08-25,88135912
2019-08-26,77272153
2019-08-27,71362236
2019-08-28,52711785
2019-08-29,78314901
2019-08-30,79380282
2019-08-31,76782412
