2019-09-09, 5798683
2019-09-10, 6325262
2019-09-11, 5939158
2019-09-12, 5781859
2019-09-13, 5676073
2019-09-14, 2816168
2019-09-15, 2672584
2019-09-16, 5697108
2019-09-17, 6387075
2019-09-18, 6097238
2019-09-19, 6368591
2019-09-20, 5778172
2019-09-21, 3005473
2019-09-22, 2406640
2019-09-23, 5637150
2019-09-24, 6014593
2019-09-25, 5879726
2019-09-26, 5883951
2019-09-27, 5663300
2019-09-28, 2961819
2019-09-29, 2351070
2019-09-30, 5734650
2019-10-01, 5116901
2019-10-02, 5855107
2019-10-03, 5860931
2019-10-04, 5894969
2019-10-05, 3282994
2019-10-06, 2387866
2019-10-07, 5578348
2019-10-08, 5550637
2019-10-09, 4752665
2019-10-10, 6119738
2019-10-11, 5767749
2019-10-12, 3388252
2019-10-13, 2725530
2019-10-14, 4123578
2019-10-15, 5700403
2019-10-16, 5713277
2019-10-17, 6348299
2019-10-18, 7033405
2019-10-19, 3052101
2019-10-20, 2418067
2019-10-21, 5578239
2019-10-22, 5737106
2019-10-23, 6843619
2019-10-24, 5911529
2019-10-25, 5913738
2019-10-26, 3019787
2019-10-27, 2032889
2019-10-28, 5967183
2019-10-29, 6032532
2019-10-30, 5985475
2019-10-31, 5798906
2019-11-01, 5751433
2019-11-02, 3032228
2019-11-03, 2854778
2019-11-04, 5907150
2019-11-05, 5586570
2019-11-06, 6408233
2019-11-07, 6048417
2019-11-08, 6673587
2019-11-09, 3325384
2019-11-10, 2397594
2019-11-11, 5489430
2019-11-12, 5900225
2019-11-13, 6075425
2019-11-14, 6073390
2019-11-15, 6045153
2019-11-16, 3480051
2019-11-17, 2288771
2019-11-18, 5661405
2019-11-19, 6152637
2019-11-20, 6053342
2019-11-21, 6306827
2019-11-22, 6123763
2019-11-23, 3207347
2019-11-24, 2343142
2019-11-25, 5772685
2019-11-26, 5920221
2019-11-27, 5641032
2019-11-28, 2070698
2019-11-29, 3392454
2019-11-30, 2699411
2019-12-01, 2037236
2019-12-02, 5308851
2019-12-03, 5866009
2019-12-04, 6762230
2019-12-05, 6546711
2019-12-06, 6409242
2019-12-07, 3334396
2019-12-08, 2544506
2019-12-09, 5681355
2019-12-10, 5946992
2019-12-11, 5948038
2019-12-12, 6685184
2019-12-13, 5856405
2019-12-14, 3471226
