2020-05-15, 26425
2020-05-16, 20094
2020-05-17, 15821
2020-05-18, 25199
2020-05-19, 24410
2020-05-20, 25883
2020-05-21, 25312
2020-05-22, 27286
2020-05-23, 20273
2020-05-24, 18086
2020-05-25, 20318
2020-05-26, 27400
2020-05-27, 27684
2020-05-28, 27110
2020-05-29, 28379
2020-05-30, 23392
2020-05-31, 19524
2020-06-01, 29834
2020-06-02, 26118
2020-06-03, 27505
2020-06-04, 27979
2020-06-05, 28727
2020-06-06, 21305
2020-06-07, 18722
2020-06-08, 31724
2020-06-09, 32110
2020-06-10, 33479
2020-06-11, 31975
2020-06-12, 34528
2020-06-13, 26921
2020-06-14, 21329
2020-06-15, 32966
2020-06-16, 32161
2020-06-17, 33368
2020-06-18, 33532
2020-06-19, 35125
2020-06-20, 28054
2020-06-21, 23302
2020-06-22, 36900
2020-06-23, 35850
2020-06-24, 36509
2020-06-25, 36050
2020-06-26, 37655
2020-06-27, 29040
2020-06-28, 23562
2020-06-29, 37264
2020-06-30, 36260
